,tm
17370,46.7
17371,45.5
17372,46.5
17373,44.2
17374,41.8
17375,47.1
17376,37.7
17377,49.1
17378,53.5
17379,76.7
17380,41.1
17381,37.2
17382,90.1
17383,62.2
17384,38.8
17385,51.0
17386,45.2
17387,46.0
17388,46.0
17389,41.4
17390,69.1
17391,54.5
17392,48.6
17393,46.2
17394,41.8
17395,37.2
17396,43.5
17397,49.7
17398,36.5
17399,51.4
17400,43.9
17401,49.1
17402,54.5
17403,49.0
17404,46.4
17405,52.3
17406,40.7
17407,42.4
17408,47.9
17409,33.5
17410,43.1
17411,51.2
17412,39.4
17413,51.0
17414,41.2
17415,61.4
17416,45.3
17417,49.5
17418,48.0
17419,30.0
17420,59.6
17421,49.2
17422,42.0
17423,50.4
17424,49.5
17425,71.2
17426,44.3
17427,49.2
17428,35.8
17429,49.0
17430,30.3
17431,39.8
17432,58.7
17433,48.6
17434,47.9
17435,44.1
17436,46.6
17437,68.9
17438,78.7
17439,43.7
17440,44.6
17441,37.0
17442,25.0
17443,57.0
17444,25.0
17445,44.0
17446,25.0
17447,38.0
17448,25.0
17449,47.9
17450,65.0
17451,52.2
17452,50.4
17453,38.0
17454,35.2
17455,43.7
17456,41.9
17457,45.2
17458,45.3
17459,74.9
17460,45.5
17461,38.2
17462,49.0
17463,48.2
17464,47.2
17465,45.4
17466,37.9
17467,52.1
17468,51.8
17469,56.3
17470,53.6
17471,45.1
17472,42.8
17473,68.9
17474,72.7
17475,48.1
17476,71.9
17477,38.3
17478,50.4
17479,39.8
17480,63.5
17481,39.8
17482,53.3
17483,51.7
17484,65.0
17485,39.5
17486,69.1
17487,46.0
17488,54.0
17489,47.8
17490,80.7
17491,73.9
17492,90.1
17493,74.2
17494,37.1
17495,39.5
17496,41.7
17497,89.8
17498,43.5
17499,63.2
17500,50.2
17501,49.8
17502,71.6
17503,53.7
17504,49.7
17505,50.0
17506,43.4
17507,70.6
17508,70.2
17509,41.1
17510,61.5
17511,53.7
17512,25.0
17513,25.0
17514,41.8
17515,54.0
17516,64.5
17517,44.5
17518,54.5
17519,40.7
17520,78.7
17521,43.1
17522,44.6
17523,76.4
17524,48.4
17525,48.5
17526,49.2
17527,44.8
17528,70.4
17529,56.7
17530,25.5
17531,39.3
17532,49.5
17533,49.0
17534,57.8
17535,25.0
17536,80.5
17537,51.5
17538,71.9
17539,69.2
17540,70.8
17541,45.9
17542,55.8
17543,44.7
17544,32.4
17545,58.8
17546,53.3
17547,39.5
17548,74.7
17549,41.9
17550,39.1
17551,37.9
17552,37.4
17553,44.3
17554,45.3
17555,39.1
17556,69.2
17557,50.0
17558,48.6
17559,58.7
17560,70.3
17561,40.4
17562,40.7
17563,41.2
17564,36.7
17565,52.8
17566,42.7
17567,53.1
17568,50.7
17569,53.2
17570,41.9
17571,41.9
17572,38.0
17573,49.9
17574,42.5
17575,46.0
17576,47.5
17577,40.6
17578,40.6
17579,50.8
17580,36.3
17581,35.4
17582,84.6
17583,41.1
17584,42.5
17585,46.6
17586,47.4
17587,50.9
17588,50.5
17589,44.9
17590,48.3
17591,61.0
17592,90.0
17593,55.1
17594,53.6
17595,90.8
17596,43.3
17597,48.3
17598,48.4
17599,52.1
17600,41.0
17601,43.3
17602,39.9
17603,49.2
17604,48.2
17605,57.5
17606,48.7
17607,50.0
17608,43.7
17609,50.3
17610,37.6
17611,81.5
17612,48.1
17613,47.8
17614,84.9
17615,36.5
17616,66.6
17617,46.7
17618,52.1
17619,49.3
17620,48.2
17621,50.4
17622,48.8
17623,49.5
17624,46.6
17625,46.4
17626,41.1
17627,44.7
17628,47.8
17629,52.3
17630,50.3
17631,51.4
17632,48.8
17633,51.8
17634,49.1
17635,43.3
17636,56.1
17637,48.3
17638,67.8
17639,38.0
17640,47.3
17641,39.7
17642,43.7
17643,47.5
17644,47.6
17645,43.4
17646,40.3
17647,77.9
17648,38.1
17649,39.9
17650,42.5
17651,48.5
17652,49.1
17653,37.3
17654,42.1
17655,46.7
17656,73.7
17657,49.1
17658,41.7
17659,36.0
17660,39.4
17661,48.2
17662,52.3
17663,54.4
17664,46.9
17665,49.7
17666,57.3
17667,48.9
17668,54.2
17669,51.2
17670,80.4
17671,71.7
17672,52.7
17673,48.0
17674,86.6
17675,48.4
17676,49.8
17677,47.8
17678,49.6
17679,46.5
17680,45.6
17681,41.2
17682,41.0
17683,47.3
17684,84.0
17685,39.4
17686,56.8
17687,41.9
17688,38.3
17689,45.2
17690,44.1
17691,52.4
17692,42.0
17693,47.3
17694,53.7
17695,51.2
17696,46.7
17697,47.4
17698,46.5
17699,45.5
17700,67.3
17701,36.5
17702,39.0
17703,71.0
17704,68.4
17705,36.5
17706,82.0
17707,41.9
17708,50.8
17709,37.6
17710,44.4
17711,53.5
17712,36.1
17713,40.5
17714,52.4
17715,53.2
17716,36.3
17717,36.0
17718,51.5
17719,39.2
17720,45.5
17721,53.2
17722,39.9
17723,38.3
17724,60.9
17725,53.3
17726,48.8
17727,77.1
17728,38.8
17729,36.3
17730,53.0
17731,87.3
17732,43.0
17733,50.5
17734,42.7
17735,49.9
17736,37.2
17737,37.0
17738,75.3
17739,44.9
17740,70.1
17741,41.8
17742,48.7
17743,25.0
17744,61.2
17745,53.0
17746,54.2
17747,39.5
17748,56.2
17749,38.3
17750,43.2
17751,60.0
17752,46.5
17753,52.7
17754,50.2
17755,49.5
17756,54.1
17757,44.7
17758,48.0
17759,49.9
17760,45.4
17761,49.9
17762,47.9
17763,43.7
17764,40.2
17765,50.4
17766,40.6
17767,45.1
17768,41.1
17769,48.3
17770,41.5
17771,50.5
17772,38.5
17773,60.9
17774,56.2
17775,40.4
17776,51.9
17777,46.3
17778,47.3
17779,46.3
17780,56.6
17781,36.0
17782,44.4
17784,49.9
17785,52.6
17786,49.6
17787,62.9
17788,48.4
17789,45.6
17790,46.8
17792,44.1
17793,84.5
17794,53.5
17795,50.0
17796,47.0
17797,40.6
17798,39.3
17799,35.8
17800,67.4
17801,49.7
17802,55.3
17803,48.5
17804,49.5
17805,51.4
17806,49.8
17807,87.8
17808,45.0
17809,47.7
17810,50.7
17811,45.2
17812,39.7
17813,44.8
17814,40.5
17815,48.0
17816,46.9
17817,44.4
17818,48.8
17819,51.7
17820,41.2
17821,39.0
17822,55.5
17823,48.5
17824,47.0
17825,37.5
17826,44.0
17827,38.3
17828,50.0
17829,45.6
17830,54.5
17831,34.6
17832,48.7
17833,52.2
17834,53.5
17835,72.5
17836,45.0
17837,46.8
17838,44.0
17839,46.0
17840,47.0
17841,45.6
17842,45.9
17843,47.1
17844,43.9
17845,46.5
17846,51.7
17847,41.1
17848,52.1
17849,49.2
17850,55.8
17851,43.4
17852,73.3
17853,67.6
17854,33.9
17855,35.2
17856,35.7
17857,38.7
17858,36.0
17859,43.6
17860,35.2
17861,33.4
17862,37.8
17863,33.2
17864,37.2
17865,34.3
17866,34.9
17867,34.9
17868,34.4
17869,32.9
17870,39.8
17871,35.9
17872,36.4
17873,49.8
17874,89.7
17875,43.8
17876,54.5
17877,57.0
17878,70.2
17879,36.2
17880,48.0
17881,51.6
17882,49.2
17883,44.5
17884,44.4
17885,40.2
17886,51.9
17887,48.4
17888,47.7
17889,45.7
17890,43.6
17891,38.4
17892,51.6
17893,51.2
17894,68.8
17895,42.0
17896,51.1
17897,45.7
17898,42.4
17899,51.0
17900,40.7
17901,47.3
17902,47.6
17903,46.4
17904,31.8
17905,46.8
17906,45.8
17907,47.3
17909,49.0
17910,74.7
17911,34.3
17912,40.1
17913,36.6
17914,65.2
17915,41.8
17916,66.2
17917,53.9
17918,46.7
17919,48.4
17920,51.9
17921,43.0
17922,89.2
17923,41.6
17924,53.2
17925,50.3
17926,68.1
17927,58.8
17928,49.3
17929,45.2
17930,45.3
17931,87.7
17932,81.9
17933,77.3
17934,39.2
17935,64.7
17936,57.0
17937,53.0
17938,39.8
17940,37.1
17941,42.1
17942,43.0
17943,78.2
17944,46.4
17945,53.3
17946,45.1
17947,49.2
17948,40.8
17949,52.5
17950,51.2
17951,45.3
17952,50.2
17953,39.0
17954,50.4
17955,52.1
17956,53.8
17957,54.5
17958,56.0
17959,52.6
17960,48.5
17961,59.1
17962,46.0
17963,46.9
17964,37.9
17965,41.9
17966,45.7
17967,71.5
17968,37.5
17969,27.6
17970,48.6
17971,52.0
17972,52.1
17973,40.5
17974,84.3
17975,40.7
17976,58.4
17977,54.6
17978,43.9
17979,52.4
17980,44.6
17981,40.2
17982,53.5
17983,71.3
17984,36.9
17985,50.9
17986,65.0
17987,37.6
17988,42.8
17989,40.1
17990,51.9
17991,41.9
17992,46.5
17993,89.6
17994,45.3
17995,44.2
17996,57.6
17997,74.9
17998,74.0
17999,40.1
18000,86.0
18001,39.3
18002,51.6
18003,39.3
18004,49.3
18005,53.0
18006,52.1
18007,51.4
18008,48.8
18009,46.2
18010,47.8
18011,42.7
18012,35.7
18013,51.1
18014,49.2
18015,49.4
18016,37.6
18017,48.1
18018,66.8
18019,87.3
18020,45.9
18021,70.4
18022,49.1
18023,37.1
18024,40.9
18025,46.6
18026,87.9
18027,89.9
18028,78.0
18029,45.4
18030,67.4
18031,48.4
18032,50.9
18033,53.4
18034,52.2
18035,42.0
18036,42.6
18037,50.3
18039,46.8
18040,34.2
18041,49.7
18042,49.9
18043,44.3
18044,44.1
18045,48.3
18046,42.9
18047,45.5
18048,52.4
18049,44.9
18050,43.7
18051,48.4
18052,42.7
18053,54.6
18054,43.4
18055,66.6
18056,53.0
18057,48.7
18058,50.9
18059,89.9
18060,38.2
18061,81.8
18062,42.7
18063,40.1
18064,50.0
18065,50.7
18066,40.0
18067,73.7
18068,46.7
18069,50.8
18070,42.5
18071,58.8
18072,37.2
18073,47.9
18074,50.0
18075,67.8
18076,37.6
18077,51.0
18078,48.4
18079,50.1
18080,46.1
18081,48.1
18082,56.6
18083,41.0
18084,46.4
18085,53.0
18086,51.6
18087,50.3
18088,50.0
18089,43.5
18090,39.7
18091,63.6
18092,65.6
18093,42.8
18094,55.4
18095,49.0
18096,55.8
18097,48.6
18098,72.5
18099,86.3
18100,47.8
18101,38.7
18102,43.9
18103,41.2
18104,41.1
18105,48.8
18106,39.1
18107,43.6
18108,43.3
18109,46.1
18110,46.6
18111,48.9
18112,37.4
18113,51.0
18114,42.2
18115,34.4
18116,48.9
18117,49.7
18118,40.4
18119,59.1
18120,36.5
18121,48.1
18122,52.2
18123,44.8
18124,46.0
18125,48.0
18126,45.3
18127,50.8
18128,73.7
18129,50.9
18130,39.9
18131,73.2
18133,88.8
18134,82.3
18135,37.8
18136,50.3
18137,49.6
18138,44.3
18139,41.2
18140,40.2
18141,50.4
18142,54.9
18143,51.2
18144,46.5
18145,45.0
18146,51.1
18147,48.2
18148,58.5
18149,52.8
18150,39.9
18151,46.9
18152,47.1
18153,42.8
18154,48.3
18155,37.0
18156,44.7
18157,37.7
18158,33.1
18159,50.8
18160,45.5
18161,44.1
18162,49.6
18163,44.9
18164,44.1
18165,48.1
18166,36.3
18167,46.1
18168,45.5
18169,45.4
18170,49.6
18171,46.6
18172,47.7
18173,49.5
18174,51.6
18175,54.2
18176,85.2
18177,47.1
18178,47.5
18179,91.1
18180,37.9
18181,89.6
18182,41.8
18183,54.0
18184,46.8
18185,84.6
18186,44.0
18187,34.3
18188,44.8
18189,58.2
18190,52.7
18191,55.1
18192,54.5
18193,42.8
18194,43.4
18195,44.1
18196,47.2
18197,49.5
18198,36.6
18199,42.7
18200,48.7
18201,49.0
18202,55.8
18203,54.4
18204,49.6
18205,43.2
18206,45.2
18207,36.8
18208,36.8
18209,52.1
18210,76.9
18211,48.0
18212,41.2
18213,42.3
18214,55.4
18215,49.1
18216,45.6
18217,49.7
18218,53.9
18219,54.4
18220,50.4
18221,46.1
18222,50.1
18223,43.0
18224,51.7
18225,46.7
18226,39.9
18227,33.4
18228,45.5
18229,44.1
18230,66.0
18231,48.7
18232,50.0
18233,47.8
18234,35.9
18235,47.6
18236,50.0
18237,45.4
18238,61.1
18239,49.9
18240,32.1
18241,47.8
18242,44.1
18243,73.0
18244,49.2
18246,50.8
18247,47.8
18248,47.2
18249,44.4
18250,38.3
18251,49.4
18252,46.4
18253,53.9
18254,68.3
18255,54.0
18256,45.6
18257,42.9
18258,48.3
18259,47.9
18260,35.2
18261,45.6
18262,46.1
18263,91.2
18264,43.5
18265,48.2
18266,47.8
18267,41.1
18268,37.4
18269,47.2
18270,81.2
18271,55.6
18272,56.1
18273,89.3
18274,43.3
18275,49.1
18276,71.7
18277,87.8
18278,43.0
18279,54.5
18280,46.7
18281,54.2
18282,52.6
18283,50.2
18284,54.7
18285,48.3
18286,38.0
18287,46.8
18288,48.1
18289,53.4
18290,54.5
18291,37.9
18292,50.6
18293,32.4
18294,49.0
18295,48.8
18296,49.1
18297,47.8
18298,53.1
18299,45.1
18300,40.2
18301,41.9
18302,46.8
18303,39.3
18304,50.3
18305,41.6
18306,53.3
18307,46.2
18308,50.1
18309,39.3
18310,51.5
18311,78.3
18312,49.7
18313,41.9
18314,43.1
18315,48.2
18316,51.6
18317,72.5
18318,46.1
18319,48.8
18320,56.5
18321,59.0
18322,47.1
18323,57.8
18324,39.9
18325,50.7
18326,44.4
18327,41.7
18328,38.4
18329,51.4
18330,50.9
18331,42.3
18332,82.0
18333,51.1
18334,47.4
18335,66.8
18336,49.8
18337,40.6
18338,39.2
18339,40.7
18340,49.5
18341,40.7
18342,43.4
18343,44.2
18344,46.3
18345,45.1
18346,45.6
18347,46.2
18348,43.5
18349,42.2
18350,46.7
18351,50.4
18352,49.6
18353,46.3
18354,45.1
18355,49.4
18356,43.2
18357,40.4
18358,46.8
18359,47.1
18360,39.4
18361,52.6
18362,39.8
18363,25.0
18364,25.0
18365,59.1
18366,25.0
18367,57.9
18368,25.0
18369,52.0
18370,25.0
18371,25.0
18372,64.0
18373,61.0
18374,25.0
18375,57.0
18376,25.0
18377,62.0
18378,25.0
18379,25.0
18380,39.1
18381,40.7
18382,46.3
18383,61.5
18384,55.3
18385,35.8
18386,44.3
18387,53.2
18388,48.8
18389,31.3
18390,39.3
18391,45.2
18392,36.3
18393,46.1
18394,36.4
18395,35.4
18396,41.0
18397,37.1
18398,37.3
18399,45.4
18400,61.6
18401,54.1
18402,53.5
18403,44.6
18404,49.1
18405,53.9
18406,34.4
18407,38.5
18408,37.5
18409,44.9
18410,74.9
18411,53.6
18412,47.0
18413,42.9
18414,37.7
18415,75.0
18416,87.4
18417,51.3
18418,51.1
18419,51.9
18420,55.0
18421,56.2
18422,55.8
18423,37.6
18424,47.3
18425,40.8
18426,46.8
18427,37.1
18428,44.9
18429,40.9
18430,38.3
18431,66.1
18432,64.2
18433,45.6
18434,43.6
18435,48.3
18436,47.2
18437,50.6
18438,43.3
18439,47.8
18440,40.9
18441,37.9
18442,39.5
18443,52.7
18444,38.7
18445,48.1
18446,44.8
18447,50.5
18448,45.9
18449,50.4
18450,32.4
18451,37.7
18452,35.3
18453,34.4
18454,37.6
18455,40.5
18456,55.0
18457,39.9
18458,39.7
18459,43.0
18460,43.4
18461,48.6
18462,56.8
18463,69.8
18464,57.4
18465,50.4
18466,46.7
18467,42.8
18468,44.0
18469,71.1
18470,73.1
18471,48.1
18472,51.1
18473,43.7
18474,42.9
18475,46.2
18476,51.5
18477,66.1
18478,51.1
18479,44.7
18480,44.0
18481,40.1
18482,48.3
18483,69.3
18484,42.0
18485,66.1
18486,38.0
18487,49.1
18488,43.5
18489,44.2
18490,79.4
18491,42.9
18492,38.2
18493,39.9
18494,42.1
18495,47.9
18496,54.2
18497,68.6
18498,56.1
18499,39.4
18500,79.4
18501,51.1
18502,51.1
18503,48.9
18504,57.7
18505,60.2
18506,45.4
18507,52.9
18508,52.7
18509,49.6
18510,51.6
18511,58.4
18512,51.8
18513,50.0
18514,44.1
18515,46.2
18516,43.2
18517,41.1
18518,49.4
18519,34.8
18520,41.3
18521,46.5
18522,47.3
18523,52.7
18524,48.6
18525,50.7
18526,44.5
18527,68.8
18528,67.8
18529,67.8
18530,53.3
18531,67.3
18532,53.2
18533,40.9
18534,51.8
18535,54.9
18536,46.3
18537,46.5
18538,51.2
18539,43.8
18540,40.9
18541,67.9
18542,37.0
18543,50.2
18544,43.3
18545,40.5
18546,84.5
18547,49.7
18548,51.2
18549,46.1
18550,55.1
18551,69.1
18552,49.3
18553,52.1
18554,43.1
18555,47.9
18556,40.5
18557,48.0
18558,70.0
18559,64.9
18560,51.4
18561,50.4
18562,41.7
18563,41.1
18564,36.7
18565,48.9
18566,45.2
18567,38.6
18568,68.1
18569,47.8
18570,40.6
18571,40.1
18572,51.5
18573,45.9
18574,39.8
18575,47.4
18576,80.9
18577,47.0
18578,39.8
18579,64.5
18580,53.5
18581,48.8
18582,44.1
18583,48.3
18584,53.0
18585,51.1
18586,75.3
18587,67.8
18588,48.5
18589,35.5
18590,50.0
18591,50.3
18592,51.8
18593,44.4
18594,42.8
18595,45.1
18596,54.4
18597,51.0
18598,41.0
18599,59.6
18600,55.9
18601,50.6
18602,50.1
18603,44.6
18604,39.6
18605,40.7
18606,47.2
18607,45.8
18608,46.6
18609,40.6
18610,42.8
18611,42.7
18612,70.6
18613,73.9
18614,48.7
18615,74.4
18616,51.5
18617,59.1
18618,61.0
18619,70.0
18620,47.6
18621,59.1
18622,46.7
18623,60.4
18624,71.8
18625,50.4
18626,59.9
18627,65.9
18628,37.4
18629,49.3
18631,47.4
18632,49.4
18633,53.3
18634,45.6
18635,49.0
18636,53.0
18637,40.0
18638,51.1
18639,48.4
18640,58.3
18641,65.6
18642,48.1
18643,76.9
18644,65.1
18645,32.3
18646,54.0
18647,47.0
18648,38.9
18649,41.6
18650,51.6
18651,44.0
18652,52.0
18653,48.7
18654,60.6
18655,66.6
18656,64.9
18657,49.2
18658,52.1
18659,52.6
18660,52.8
18661,54.2
18662,48.6
18663,67.5
18664,53.6
18665,49.8
18666,59.6
18667,57.4
18668,40.0
18669,68.0
18670,65.5
18671,45.5
18672,66.7
18673,45.0
18674,65.5
18675,47.0
18676,66.1
18677,68.0
18678,65.8
18679,62.3
18680,53.2
18681,49.7
18682,52.4
18683,63.6
18684,55.1
18685,51.5
18686,62.6
18687,55.6
18688,58.7
18689,48.1
18690,45.0
18691,64.5
18692,53.0
18693,68.4
18694,67.0
18695,63.9
18696,61.1
18697,51.7
18698,44.7
18699,42.6
18700,67.7
18701,62.1
18702,59.6
18703,64.5
18704,59.8
18705,63.9
18706,73.9
18707,63.1
18708,55.1
18709,50.9
18710,63.5
18711,53.5
18712,66.0
18713,65.5
18714,68.8
18715,55.2
18716,47.8
18717,67.1
18718,68.4
18719,62.6
18720,56.2
18721,63.9
18722,55.2
18723,55.1
18724,65.8
18725,53.9
18726,68.6
18727,44.5
18728,63.3
18729,50.9
18730,50.5
18731,41.9
18732,51.9
18733,58.6
18734,56.4
18735,48.2
18736,44.8
18737,41.7
18738,49.7
18739,47.3
18740,51.8
18741,43.0
18742,58.5
18743,87.8
18744,42.6
18745,39.6
18746,50.3
18747,78.2
18748,49.7
18749,41.7
18750,37.2
18751,63.8
18752,45.7
18753,83.2
18754,43.9
18755,41.6
18756,42.8
18757,37.2
18758,54.1
18759,41.4
18760,50.0
18761,50.0
18762,50.0
18763,25.0
18764,25.0
18765,36.9
18766,50.0
18767,50.0
18768,50.0
18769,36.9
18770,25.0
18771,25.0
18772,25.0
18773,52.5
18774,43.5
18775,25.0
18776,25.0
18777,25.0
18778,25.0
18779,25.0
18780,25.0
18781,25.0
18782,50.0
18783,65.0
18784,65.0
18785,65.0
18786,65.0
18787,65.0
18788,65.0
18789,65.0
18790,45.0
18791,25.0
18792,65.0
18793,50.0
18794,50.0
18795,50.0
18796,50.0
18797,42.0
18798,50.0
18799,50.0
18800,50.0
18801,50.0
18802,50.0
18803,50.0
18804,50.0
18805,50.0
18806,65.0
18807,65.0
18808,65.0
18809,65.0
18810,65.0
18811,45.0
18812,65.0
18813,25.0
18814,65.0
18815,65.0
18816,65.0
18817,65.0
18818,65.0
18819,45.0
18820,25.0
18821,65.0
18822,65.0
18823,65.0
18824,65.0
18825,65.0
18826,65.0
18827,65.0
18828,65.0
18829,65.0
18830,65.0
18831,65.0
18832,50.0
18833,50.0
18834,25.0
18835,44.7
18836,46.1
18837,49.4
18838,40.3
18839,52.0
18840,66.6
18841,37.7
18842,49.9
18843,69.3
18844,41.9
18845,60.8
18846,34.0
18847,56.3
18848,41.5
18849,47.0
18850,76.1
18851,47.0
18852,47.1
18853,47.2
18854,66.6
18855,49.9
18856,52.2
18857,47.4
18858,52.8
18859,45.1
18860,47.9
18861,43.0
18862,50.6
18863,47.6
18864,52.2
18865,36.4
18866,66.8
18867,41.4
18868,48.2
18869,38.3
18870,38.5
18871,42.8
18872,43.3
18873,40.3
18874,58.4
18875,38.5
18876,41.0
18877,51.7
18878,38.0
18879,49.4
18880,58.9
18881,42.4
18882,48.7
18883,47.6
18884,70.9
18885,84.1
18886,63.1
18887,43.4
18888,57.0
18889,40.8
18890,54.7
18891,67.1
18892,48.7
18893,48.1
18894,54.0
18895,72.8
18896,44.7
18897,51.8
18898,54.3
18899,52.1
18900,43.6
18901,51.3
18902,49.0
18903,40.2
18904,36.9
18905,35.9
18906,35.8
18907,49.5
18908,41.0
18909,46.6
18910,47.6
18911,50.7
18912,49.7
18913,52.3
18914,51.9
18915,38.3
18916,51.2
18917,53.1
18918,43.4
18919,37.7
18920,43.3
18921,80.6
18922,49.7
18923,45.2
18924,39.8
18925,53.1
18926,52.7
18927,48.7
18928,47.6
18929,48.5
18930,44.8
18931,45.6
18932,48.0
18933,51.7
18934,42.0
18935,50.8
18936,43.5
18937,46.6
18938,47.0
18939,48.4
18940,49.0
18941,47.6
18942,76.5
18943,68.6
18944,67.4
18945,52.5
18946,72.6
18947,53.5
18948,37.6
18949,55.1
18950,50.1
18951,49.1
18952,52.7
18953,38.4
18954,46.2
18955,40.8
18956,44.9
18957,46.7
18958,41.6
18959,49.2
18960,43.5
18961,39.4
18962,80.6
18963,47.5
18964,42.9
18965,42.6
18966,46.0
18967,59.6
18968,48.1
18969,48.0
18970,51.3
18971,47.7
18972,48.4
18973,50.2
18974,52.4
18975,46.6
18976,47.9
18977,62.1
18978,51.2
18979,45.3
18980,48.6
18981,46.5
18982,40.4
18983,44.3
18984,45.0
18985,76.7
18986,76.7
18987,75.0
18988,77.8
18989,77.8
18990,75.0
18991,73.5
18992,77.8
18993,77.8
18994,25.0
18995,75.4
18996,75.4
18997,47.6
18998,76.1
18999,76.1
19000,77.7
19001,75.0
19002,75.0
19003,80.0
19004,75.1
19005,75.1
19006,55.0
19007,47.6
19008,68.9
19009,68.9
19010,70.0
19011,73.5
19012,75.0
19013,25.0
19014,74.0
19015,75.0
19016,25.0
19017,76.0
19018,75.0
19019,61.0
19020,25.0
19021,47.6
19022,74.7
19023,74.7
19024,75.4
19025,74.4
19026,79.2
19027,79.2
19028,47.6
19029,25.0
19030,41.2
19031,42.7
19032,36.5
19033,41.4
19035,77.7
19036,36.4
19037,41.4
19038,50.5
19039,49.4
19040,38.6
19041,51.5
19042,49.6
19043,48.0
19044,48.3
19045,45.5
19046,49.5
19047,62.6
19048,51.6
19049,47.2
19050,66.9
19051,34.9
19052,42.4
19053,50.8
19054,50.1
19055,56.9
19056,40.6
19057,74.6
19058,39.8
19059,44.3
19060,59.7
19061,40.4
19062,54.1
19063,48.0
19064,47.8
19065,44.2
19066,41.4
19067,40.3
19068,45.3
19069,72.5
19070,43.2
19071,36.2
19072,47.8
19073,45.8
19074,53.1
19075,46.9
19076,46.4
19077,49.7
19078,51.0
19079,46.4
19080,42.4
19081,38.3
19082,41.9
19083,55.3
19084,40.0
19085,66.9
19086,35.6
19087,51.5
19088,48.0
19089,47.6
19090,50.6
19091,43.1
19092,43.6
19093,43.8
19094,39.5
19095,56.6
19096,42.8
19097,46.8
19098,55.9
19099,36.5
19100,51.0
19101,42.9
19102,38.4
19103,41.4
19104,78.0
19105,76.4
19106,43.2
19107,68.4
19108,45.3
19109,51.6
19110,42.7
19111,46.0
19112,38.7
19113,59.4
19114,43.7
19115,45.3
19116,49.8
19117,47.4
19118,41.7
19119,25.0
19120,37.6
19121,48.9
19122,45.1
19123,51.5
19124,56.9
19125,38.1
19126,59.8
19127,55.0
19128,48.1
19129,64.9
